Name,Age,Height,Reach,Sig. Str. Landed Per Min,Sig. Str. Absorbed Per Min,Takedown avg Per 15 Min,Submission avg Per 15 Min,Sig. Str. Defense (%),Takedown Defense (%),Knockdown Avg,Average fight time (secs),Sig. Str. By Position (Standing),Sig. Str. By Position (Clinch),Sig. Str. By Position (Ground),Win by Method (KO/TKO),Win by Method (Decision),Win by Method (Sub),Striking accuracy (%),Takedown Accuracy (%),Wins,Losses,Draws,Style_Boxing,Style_Brawler,Style_Brazilian Jiu-Jitsu,Style_Freestyle,Style_Grappler,Style_Jiu-Jitsu,Style_Judo,Style_Karate,Style_Kickboxer,Style_Kung Fu,Style_Kung-Fu,Style_MMA,Style_Muay Thai,Style_Sambo,Style_Striker,Style_Wrestler,Style_Wrestling,Style_Taekwondo
Anthony Smith,0.6666666666666667,0.9620253164556962,0.6136363636363638,0.3316274309109519,0.0876190476190476,0.019079220240564,0.0678879310344827,0.47,0.3164556962025316,0.0004444444444444,0.5392335766423357,0.248902397838568,0.1869688385269121,0.1181556195965417,0.7307692307692308,0.0597014925373134,0.15,0.49,0.27,1.0,0.9523809523809524,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,
Cameron Smotherman,0.2083333333333332,0.8881698783994927,0.4571483784237942,0.4094165813715456,0.2476190476190476,0.0,0.0,0.35,0.0,0.0666666666666666,0.0036496350364963,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.01,0.0,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Devin Smyth,0.2916666666666667,0.8881698783994927,0.4571483784237942,0.2661207778915046,0.1281904761904762,0.1659062629614268,0.0,0.25,0.6329113924050633,0.0,0.8211678832116788,0.000337723741979,0.0878186968838527,0.0201729106628242,0.0,0.0,0.0,0.68,0.27,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Alexander Soldatkin,0.4166666666666667,0.8881698783994927,0.4571483784237942,0.1187308085977482,0.0257142857142857,0.0601410203235172,0.0,0.26,0.3164556962025316,0.0,0.5656934306569343,0.0013508949679162,0.0198300283286118,0.0028818443804034,0.0,0.0,0.0,0.6,0.5,0.0,0.0476190476190476,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Joe Solecki,0.4166666666666667,0.8734177215189873,0.3636363636363637,0.202661207778915,0.0337142857142857,0.0924927416009954,0.1540948275862069,0.48,0.1265822784810126,0.0,0.572992700729927,0.0351232691658223,0.0368271954674221,0.201729106628242,0.0384615384615384,0.044776119402985,0.08,0.5700000000000001,0.47,0.3421052631578947,0.238095238095238,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,
Song Yadong,0.25,0.8607594936708861,0.2045454545454545,0.4595701125895599,0.0754285714285714,0.0273745333886354,0.0183189655172413,0.56,0.4556962025316455,0.0006444444444444,0.708029197080292,0.2306653157716987,0.1529745042492918,0.2219020172910662,0.3461538461538461,0.1343283582089552,0.03,0.44,0.4,0.5526315789473684,0.3809523809523809,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Emrah Sonmez,0.4166666666666667,0.8881698783994927,0.4571483784237942,0.150460593654043,0.0329523809523809,0.2073828287017834,0.0,0.48,0.0,1.0,0.010948905109489,0.0006754474839581,0.0226628895184136,0.0,0.0,0.0,0.47,0.22,0.0,0.0263157894736842,0.0,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Benardo Sopaj,0.125,0.8354430379746836,0.1590909090909091,0.3132036847492324,0.0868571428571428,0.1269182911654915,0.0,0.53,0.3164556962025316,0.0,0.8038321167883211,0.0070921985815602,0.0,0.0691642651296829,0.0,0.0,0.0,0.52,0.75,0.2894736842105263,0.1428571428571428,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,
Mario Sousa,0.25,0.9493670886075948,0.7727272727272729,0.2886386898669396,0.0569523809523809,0.0215678141849854,0.0560344827586207,0.28,0.240506329113924,0.0,0.5246350364963503,0.0155352921310368,0.0283286118980169,0.0720461095100864,0.0,0.0,0.0,0.51,0.25,0.0263157894736842,0.0952380952380952,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Willian Souza,0.6666666666666667,0.8881698783994927,0.4571483784237942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135651894611932,0.1974874970231007,0.0545954438334642,0.106609907120743,0.4395820433436532,0.295953488372093,0.3053122697880003,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Ryan Spann,0.5,0.9746835443037974,0.75,0.3326509723643808,0.0740952380952381,0.0555785980920779,0.1659482758620689,0.44,0.3037974683544304,0.0012777777777777,0.3056569343065693,0.0618034447821681,0.0594900849858356,0.1440922190201729,0.2307692307692307,0.044776119402985,0.12,0.41,0.35,0.5526315789473684,0.4761904761904761,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,
Serghei Spivac,0.375,0.9493670886075948,0.7045454545454546,0.3592630501535312,0.0708571428571428,0.1920364993778515,0.0711206896551724,0.5,0.4430379746835443,0.0,0.4133211678832116,0.0543735224586288,0.0396600566572237,0.4121037463976945,0.2692307692307693,0.044776119402985,0.08,0.5,0.65,0.4473684210526315,0.1904761904761904,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,
Daniel Spohn,0.75,0.9620253164556962,0.7045454545454546,0.247697031729785,0.0304761904761904,0.0,0.2672413793103448,0.54,0.1835443037974683,0.0,0.4972627737226277,0.0084430935494765,0.0311614730878187,0.0230547550432276,0.2692307692307693,0.0746268656716417,0.04,0.49,0.0,0.4210526315789473,0.238095238095238,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Ricky Steele,0.625,0.8881698783994927,0.4571483784237942,0.4165813715455476,0.0558095238095238,0.0,0.0,0.5,0.5822784810126582,0.0,0.8211678832116788,0.0087808172914555,0.0623229461756374,0.0374639769452449,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Aljamain Sterling,0.625,0.8481012658227848,0.3863636363636367,0.4718526100307063,0.0438095238095238,0.0958108668602239,0.0786637931034482,0.58,0.2848101265822785,0.0,0.7271897810218978,0.2725430597771023,0.5240793201133145,0.6714697406340058,0.1153846153846153,0.1940298507462686,0.08,0.53,0.28,0.631578947368421,0.1904761904761904,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,
Lazar Stojadinovic,0.5833333333333333,0.8481012658227848,0.25,0.1862845445240532,0.0375238095238095,0.0,0.0,0.59,0.0,0.4388888888888889,0.0100364963503649,0.000337723741979,0.0,0.0086455331412103,0.1538461538461538,0.0746268656716417,0.29,0.0,0.12,0.1578947368421052,0.0,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Sean Strickland,0.5416666666666667,0.9240506329113924,0.6136363636363638,0.6151484135107472,0.0853333333333333,0.0323517212774782,0.0183189655172413,0.62,0.4873417721518987,0.0002888888888888,0.8567518248175182,0.6386355960824046,0.2124645892351274,0.2968299711815562,0.4230769230769231,0.1940298507462686,0.04,0.42,0.64,0.763157894736842,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,
Vineesh Subrahmanyan,0.4748552821997105,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.0803091746962714,0.0619180661459999,0.0562519044233406,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.4618844264321726,0.0803673081428228,0.0966927701544097,0.1135651894611932,0.1974874970231007,0.0545954438334642,0.106609907120743,0.4395820433436532,0.295953488372093,0.3053122697880003,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Lukasz Sudolski,0.4166666666666667,0.9620253164556962,0.5909090909090913,0.5834186284544525,0.0931428571428571,0.0,0.0,0.28,0.6329113924050633,0.0,0.2016423357664233,0.0030395136778115,0.0339943342776204,0.0,0.0,0.0,0.0,0.68,0.0,0.0263157894736842,0.0,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Danilo Suzart,0.5,0.8881698783994927,0.4571483784237942,0.4186284544524053,0.2234285714285714,0.0,0.0,0.52,0.0,0.2444444444444444,0.010948905109489,0.0010131712259371,0.0,0.0,0.0,0.0,0.56,0.0,0.01,0.0,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Daniel Swain,0.5,0.8881698783994927,0.4571483784237942,0.0818833162743091,0.0609523809523809,0.0,0.646551724137931,0.41,0.0,0.3333333333333333,0.0027372262773722,0.000337723741979,0.0,0.0,0.0,0.0,0.44,0.2,0.1,0.0263157894736842,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Cub Swanson,0.8333333333333333,0.8607594936708861,0.3409090909090913,0.4779938587512795,0.0735238095238095,0.0431356283699709,0.043103448275862,0.59,0.3987341772151899,0.0003999999999999,0.6395985401459854,0.4704491725768321,0.5439093484419264,0.4668587896253602,0.5,0.1641791044776119,0.04,0.51,0.5,0.763157894736842,0.6666666666666666,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Evan Sweesy,0.4748552821997105,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.0803091746962714,0.0619180661459999,0.0562519044233406,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.4618844264321726,0.0803673081428228,0.0966927701544097,0.1135651894611932,0.1974874970231007,0.0545954438334642,0.106609907120743,0.4395820433436532,0.295953488372093,0.3053122697880003,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Oumar Sy,0.3333333333333332,0.9620253164556962,0.931818181818182,0.0,0.0154285714285714,0.3347158855246785,0.4353448275862069,0.25,0.0,0.2477777777777778,0.0,0.0,0.0,0.0115273775216138,0.0769230769230769,0.0597014925373134,0.0,0.67,0.1,0.0,0.0,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,
Kevin Syler,0.375,0.8734177215189873,0.4571483784237942,0.5731832139201638,0.0767619047619047,0.0414765657403567,0.2155172413793103,0.48,0.4936708860759493,0.0,0.8211678832116788,0.0459304289091523,0.0113314447592068,0.0806916426512968,0.0,0.0,0.0,0.6900000000000001,0.4,0.2631578947368421,0.0476190476190476,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Kevin Szaflarski,0.3333333333333332,0.9746835443037974,0.6818181818181821,0.1156601842374616,0.1537142857142857,0.0,0.0,0.3,0.0,1.0,0.0155109489051094,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0263157894736842,0.0,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Justin Tafa,0.4166666666666667,0.9113924050632912,0.5227272727272729,0.4186284544524053,0.0956190476190476,0.0,0.0,0.48,0.3164556962025316,0.0012333333333333,0.3284671532846715,0.0631543397500844,0.0736543909348442,0.0230547550432276,0.2692307692307693,0.0,0.0,0.55,0.0,0.1842105263157894,0.1904761904761904,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
Junior Tafa,0.2916666666666667,0.9493670886075948,0.4318181818181821,0.1852610030706243,0.0354285714285714,0.0,0.0,0.5,0.5126582278481012,0.0007333333333333,0.4133211678832116,0.0087808172914555,0.0396600566572237,0.0028818443804034,0.1923076923076923,0.0,0.0,0.41,0.05,0.0526315789473684,0.0,0.0699588477366255,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,
Tatsuro Taira,0.1666666666666667,0.8481012658227848,0.3409090909090913,0.3643807574206755,0.0323809523809523,0.0974699294898382,0.2252155172413793,0.47,0.3987341772151899,0.0005777777777777,0.5255474452554745,0.0307328605200945,0.0226628895184136,0.3054755043227665,0.1923076923076923,0.0597014925373134,0.07,0.66,0.47,0.4210526315789473,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Montrel Talbert,0.4166666666666667,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.0803091746962714,0.0619180661459999,0.0562519044233406,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.4618844264321726,0.0803673081428228,0.0966927701544097,0.1135651894611932,0.1974874970231007,0.0545954438334642,0.106609907120743,0.4395820433436532,0.295953488372093,0.3053122697880003,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Payton Talbott,0.2083333333333332,0.8860759493670886,0.3636363636363637,0.8577277379733881,0.068,0.0,0.0506465517241379,0.51,0.569620253164557,0.0010555555555555,0.4333941605839416,0.0699088145896656,0.0396600566572237,0.1268011527377521,0.2692307692307693,0.0149253731343283,0.01,0.56,0.0,0.2368421052631578,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Murtaza Talha,0.2916666666666667,0.8881698783994927,0.4571483784237942,0.5025588536335722,0.1579047619047619,0.0,0.0,0.3,0.6329113924050633,0.0,0.5346715328467153,0.0084430935494765,0.065155807365439,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0476190476190476,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Brad Tavares,0.6666666666666667,0.9240506329113924,0.5227272727272729,0.345957011258956,0.06,0.0323517212774782,0.0,0.56,0.5126582278481012,0.0002222222222222,0.7016423357664233,0.2938196555217832,0.3767705382436261,0.1095100864553314,0.1923076923076923,0.1791044776119403,0.02,0.43,0.27,0.5263157894736842,0.4761904761904761,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,
Ramon Taveras,0.4166666666666667,0.8607594936708861,0.3409090909090913,0.473899692937564,0.103047619047619,0.0,0.0,0.65,0.6329113924050633,0.0018555555555555,0.3266423357664233,0.0266801756163458,0.0028328611898017,0.0086455331412103,0.1923076923076923,0.0298507462686567,0.03,0.45,0.1,0.0526315789473684,0.0,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,
Testy Test,0.4748552821997105,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.0803091746962714,0.0619180661459999,0.0562519044233406,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.4618844264321726,0.0803673081428228,0.0966927701544097,0.1135651894611932,0.1974874970231007,0.0545954438334642,0.106609907120743,0.4395820433436532,0.295953488372093,0.3053122697880003,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
David Teymur,0.5833333333333333,0.8734177215189873,0.4772727272727275,0.4800409416581372,0.0672380952380952,0.0389879717959352,0.0,0.55,0.4936708860759493,0.0007888888888888,0.5821167883211679,0.0911854103343465,0.0594900849858356,0.0230547550432276,0.1538461538461538,0.0597014925373134,0.0,0.43,0.33,0.2105263157894736,0.0952380952380952,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Timothy Thomas,0.5833333333333333,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.0803091746962714,0.0619180661459999,0.0562519044233406,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.4618844264321726,0.0803673081428228,0.0966927701544097,0.1135651894611932,0.1974874970231007,0.0545954438334642,0.106609907120743,0.4395820433436532,0.295953488372093,0.3053122697880003,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Stephen Thompson,0.875,0.9113924050632912,0.5681818181818183,0.4206755373592631,0.0577142857142857,0.0107839070924927,0.0,0.55,0.4177215189873418,0.0005666666666666,0.8001824817518248,0.3664302600472813,0.2039660056657224,0.1296829971181556,0.3076923076923077,0.1194029850746268,0.01,0.46,0.42,0.4473684210526315,0.3333333333333333,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,
Denis Tiuliulin,0.6666666666666667,0.9240506329113924,0.6590909090909092,0.3694984646878199,0.0996190476190476,0.0398175031107424,0.0,0.38,0.4556962025316455,0.0007111111111111,0.4288321167883211,0.0479567713610266,0.0623229461756374,0.0172910662824207,0.3461538461538461,0.0149253731343283,0.0,0.41,0.43,0.2894736842105263,0.4761904761904761,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
Duško Todorović,0.375,0.9240506329113924,0.5227272727272729,0.5670419651995906,0.0866666666666666,0.0398175031107424,0.0,0.47,0.2848101265822785,0.0,0.427919708029197,0.0526849037487335,0.3541076487252125,0.1873198847262247,0.3076923076923077,0.0149253731343283,0.03,0.58,0.13,0.3157894736842105,0.1904761904761904,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,
Tuco Tokkos,0.5416666666666667,0.9620253164556962,0.6136363636363638,0.3336745138178096,0.087047619047619,0.0812940688510991,0.0,0.45,0.2088607594936709,0.0,0.2098540145985401,0.0081053698074974,0.0028328611898017,0.0,0.2307692307692307,0.0298507462686567,0.02,0.43,1.0,0.2631578947368421,0.1904761904761904,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Ilia Topuria,0.2916666666666667,0.8481012658227848,0.2954545454545454,0.4503582395087002,0.0638095238095238,0.0796350062214848,0.1379310344827586,0.65,0.5886075949367089,0.0011888888888888,0.5492700729927007,0.077676460655184,0.0339943342776204,0.1930835734870317,0.1923076923076923,0.0149253731343283,0.08,0.46,0.56,0.3947368421052631,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
