Name,Age,Height,Reach,Sig. Str. Landed Per Min,Sig. Str. Absorbed Per Min,Takedown avg Per 15 Min,Submission avg Per 15 Min,Sig. Str. Defense (%),Takedown Defense (%),Knockdown Avg,Average fight time (secs),Sig. Str. By Position (Standing),Sig. Str. By Position (Clinch),Sig. Str. By Position (Ground),Win by Method (KO/TKO),Win by Method (Decision),Win by Method (Sub),Striking accuracy (%),Takedown Accuracy (%),Wins,Losses,Draws,Style_Boxing,Style_Brawler,Style_Brazilian Jiu-Jitsu,Style_Freestyle,Style_Grappler,Style_Jiu-Jitsu,Style_Judo,Style_Karate,Style_Kickboxer,Style_Kung Fu,Style_Kung-Fu,Style_MMA,Style_Muay Thai,Style_Sambo,Style_Striker,Style_Wrestler,Style_Wrestling
Caio Machado,0.375,0.9620253164556962,0.7045454545454546,0.6212896622313204,0.052000000000000005,0.0,0.0,0.64,0.5189873417721519,0.0,0.8211678832116788,0.07936507936507937,0.1019830028328612,0.005763688760806916,0.15384615384615385,0.029850746268656716,0.02,0.59,0.0,0.21052631578947367,0.14285714285714285,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ian Machado Garry,0.25,0.9493670886075949,0.5454545454545454,0.5629477993858751,0.06038095238095238,0.03193695562007466,0.03340517241379311,0.53,0.43670886075949367,0.0006888888888888888,0.6660583941605839,0.16312056737588654,0.06515580736543909,0.08357348703170028,0.2692307692307693,0.1044776119402985,0.01,0.55,0.56,0.39473684210526316,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Victor Madrigal,0.4748552821997105,0.8881698783994927,0.4571483784237942,0.23643807574206757,0.18209523809523812,0.0,0.0,0.51,0.0,0.20222222222222222,0.006386861313868613,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Neil Magny,0.7083333333333333,0.9493670886075949,0.7954545454545459,0.3551688843398158,0.0460952380952381,0.09000414765657404,0.02801724137931035,0.52,0.34177215189873417,7.777777777777778e-05,0.6970802919708029,0.27625802093887203,0.7450424929178471,0.956772334293948,0.3076923076923077,0.23880597014925373,0.04,0.46,0.41000000000000003,0.763157894736842,0.5714285714285714,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Raimond Magomedaliev,0.4748552821997105,0.8881698783994927,0.4571483784237942,0.41658137154554764,0.09047619047619049,0.0,0.0,0.42,0.0,0.9833333333333333,0.04744525547445255,0.002701789935832489,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shara Magomedov,0.41666666666666674,0.9367088607594937,0.4772727272727275,0.7041965199590584,0.07085714285714287,0.0,0.0,0.42,0.44936708860759494,0.00038888888888888887,0.7746350364963503,0.07835190813914218,0.1019830028328612,0.06916426512968299,0.42307692307692313,0.04477611940298507,0.0,0.66,0.14,0.0,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Maheshate,0.16666666666666674,0.9113924050632911,0.40909090909090917,0.3991811668372569,0.10971428571428572,0.0,0.0,0.54,0.2848101265822785,0.0006222222222222223,0.5894160583941606,0.06754474839581223,0.0254957507082153,0.002881844380403458,0.15384615384615385,0.04477611940298507,0.0,0.28,0.0,0.2631578947368421,0.14285714285714285,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
John Makdessi,0.75,0.8607594936708861,0.25,0.5649948822927329,0.07904761904761906,0.0,0.0,0.68,0.5443037974683544,0.0004111111111111111,0.6642335766423357,0.42181695373184735,0.1813031161473088,0.07780979827089336,0.34615384615384615,0.13432835820895522,0.0,0.5,0.0,0.47368421052631576,0.42857142857142855,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Islam Makhachev,0.5,0.8860759493670886,0.36363636363636376,0.27123848515864896,0.029333333333333336,0.13231024471173786,0.1142241379310345,0.61,0.5759493670886076,0.00038888888888888887,0.5784671532846715,0.08544410672070248,0.24362606232294617,0.31700288184438036,0.19230769230769232,0.13432835820895522,0.12,0.6,0.54,0.6842105263157894,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Azat Maksum,0.33333333333333326,0.8481012658227848,0.3409090909090913,0.2865916069600819,0.09961904761904763,0.0829531314807134,0.05387931034482759,0.56,0.4240506329113924,0.0005555555555555556,0.8211678832116788,0.027693346842283015,0.0056657223796034,0.0,0.19230769230769232,0.07462686567164178,0.07,0.24,0.22,0.4473684210526315,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Jacob Malkoun,0.33333333333333326,0.8734177215189873,0.4772727272727275,0.39508700102354144,0.04723809523809524,0.27457486520116137,0.04633620689655173,0.53,0.12658227848101267,0.0,0.5492700729927007,0.053698074974670724,0.0339943342776204,0.2881844380403458,0.11538461538461539,0.07462686567164178,0.0,0.56,0.42,0.21052631578947367,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Mike Malott,0.5,0.9240506329113924,0.4772727272727275,0.3920163766632549,0.06342857142857143,0.12608875985068438,0.10883620689655173,0.52,0.10759493670886076,0.0007555555555555556,0.4051094890510949,0.04255319148936171,0.0254957507082153,0.10086455331412103,0.15384615384615385,0.0,0.06,0.47000000000000003,0.6,0.2631578947368421,0.09523809523809523,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Jesse Mariotti,0.25,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.08030917469627148,0.06191806614599995,0.05625190442334062,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.46188442643217265,0.08036730814282282,0.09669277015440972,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chepe Mariscal,0.45833333333333326,0.8481012658227848,0.2954545454545454,0.48618219037871035,0.06171428571428572,0.1281625881377022,0.030172413793103453,0.5,0.4620253164556962,0.0,0.7299270072992701,0.04120229652144546,0.1784702549575071,0.19596541786743515,0.23076923076923078,0.11940298507462686,0.03,0.5700000000000001,0.39,0.4473684210526315,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Brendon Marotte,0.33333333333333326,0.8734177215189873,0.4318181818181821,0.3070624360286592,0.8,0.0,0.0,0.33,0.0,0.022222222222222223,0.0009124087591240876,0.0,0.0,0.01440922190201729,0.07692307692307693,0.029850746268656716,1.0,0.08,0.02,0.0,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dallas Marron,0.4748552821997105,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.08030917469627148,0.06191806614599995,0.05625190442334062,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.46188442643217265,0.08036730814282282,0.09669277015440972,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Francis Marshall,0.16666666666666674,0.8734177215189873,0.4318181818181821,0.3746161719549642,0.07752380952380954,0.13645790128577354,0.07866379310344827,0.54,0.0023417721518987343,0.6844444444444444,0.11952554744525547,0.0006754474839581223,0.0481586402266289,0.0,0.07692307692307693,0.05970149253731343,0.33,0.5,0.07,0.05263157894736842,0.0,0.06995884773662552,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Michal Martinek,0.5416666666666667,0.8881698783994927,0.4571483784237942,0.2507676560900717,0.08171428571428573,0.0,0.0,0.52,0.0,0.21777777777777776,0.004562043795620438,0.0010131712259371835,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jonathan Martinez,0.41666666666666674,0.8607594936708861,0.3409090909090913,0.4646878198567042,0.07371428571428572,0.017005391953546247,0.008620689655172415,0.5700000000000001,0.43037974683544306,0.0008111111111111111,0.7217153284671532,0.2313407632556569,0.16997167138810199,0.27089337175792505,0.34615384615384615,0.1044776119402985,0.02,0.5,0.36,0.5,0.23809523809523808,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Kazuma Maruyama,0.41666666666666674,0.8881698783994927,0.4571483784237942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033772374197906115,0.0,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Eduardo Matias Torres,0.4748552821997105,0.8881698783994927,0.4571483784237942,0.11258955987717505,0.02361904761904762,0.0854417254251348,0.0,0.65,0.31645569620253167,0.0,0.3978102189781022,0.002026342451874367,0.0028328611898017,0.002881844380403458,0.0,0.0,0.0,0.35000000000000003,0.33,0.0,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jean Matsumoto,0.16666666666666674,0.8354430379746836,0.27272727272727293,0.4872057318321392,0.0860952380952381,0.04977187888842804,0.06465517241379311,0.52,0.35443037974683544,0.0,0.6843065693430657,0.03579871664978048,0.0339943342776204,0.002881844380403458,0.11538461538461539,0.08955223880597014,0.06,0.38,0.5,0.39473684210526316,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Connor Matthews,0.45833333333333326,0.8607594936708861,0.3863636363636367,0.5424769703172979,0.11790476190476193,0.1231854002488594,0.07974137931034483,0.5700000000000001,0.31645569620253167,0.0,0.7363138686131386,0.06822019587977035,0.028328611898016998,0.005763688760806916,0.038461538461538464,0.014925373134328358,0.05,0.44,0.53,0.18421052631578946,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Jake Matthews,0.375,0.9050632911392404,0.4772727272727275,0.345957011258956,0.048380952380952386,0.06470344255495646,0.0625,0.61,0.4050632911392405,0.00035555555555555557,0.6332116788321168,0.18304626815265115,0.1473087818696884,0.5389048991354467,0.23076923076923078,0.1044776119402985,0.07,0.45,0.41000000000000003,0.5263157894736842,0.3333333333333333,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Don'Tale Mayes,0.5,0.9873417721518987,0.8409090909090913,0.3592630501535312,0.0721904761904762,0.026959767731231855,0.0,0.47000000000000003,0.3670886075949367,0.0003111111111111111,0.6843065693430657,0.14420803782505912,0.22662889518413598,0.1844380403458213,0.2692307692307693,0.04477611940298507,0.0,0.44,0.39,0.2894736842105263,0.3333333333333333,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Court McGee,0.7916666666666667,0.8987341772151899,0.5909090909090913,0.47082906857727735,0.06895238095238096,0.07631688096225633,0.04525862068965517,0.61,0.4430379746835443,0.00017777777777777779,0.708941605839416,0.37419790611279974,0.22662889518413598,0.35446685878962536,0.19230769230769232,0.16417910447761194,0.06,0.37,0.25,0.5789473684210527,0.6190476190476191,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Marcus McGhee,0.5833333333333333,0.8607594936708861,0.2954545454545454,0.5557830092118731,0.04800000000000001,0.03484031522189963,0.09051724137931035,0.71,0.6329113924050633,0.0028,0.32572992700729925,0.027017899358324892,0.0169971671388102,0.03170028818443804,0.3076923076923077,0.0,0.01,0.51,0.33,0.23684210526315788,0.047619047619047616,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Conor McGregor,0.5833333333333333,0.8734177215189873,0.5227272727272729,0.5445240532241556,0.08876190476190478,0.027789299046038992,0.014008620689655174,0.54,0.4240506329113924,0.0019222222222222223,0.4397810218978102,0.1556906450523472,0.17280453257790368,0.22190201729106626,0.7307692307692308,0.029850746268656716,0.01,0.5,0.56,0.5789473684210527,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sean Mcinerney,0.6666666666666667,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.08030917469627148,0.06191806614599995,0.05625190442334062,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.46188442643217265,0.08036730814282282,0.09669277015440972,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rhys McKee,0.33333333333333326,0.9367088607594937,0.7045454545454546,0.4912998976458547,0.14952380952380953,0.0,0.0,0.43,0.25949367088607594,0.0,0.6587591240875912,0.07261060452549815,0.0368271954674221,0.008645533141210374,0.38461538461538464,0.0,0.03,0.46,0.0,0.3421052631578947,0.2857142857142857,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Terrance McKinney,0.375,0.8860759493670886,0.5,0.4636642784032754,0.050095238095238095,0.14309415180423063,0.10668103448275863,0.46,0.5443037974683544,0.0016444444444444445,0.16697080291970803,0.02397838568051334,0.0708215297450425,0.12103746397694523,0.2692307692307693,0.0,0.08,0.51,0.37,0.39473684210526316,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Tim Means,0.8333333333333333,0.9367088607594937,0.5681818181818183,0.5199590583418628,0.06933333333333334,0.048112816258813765,0.01724137931034483,0.6,0.4113924050632911,0.0006444444444444444,0.5392335766423357,0.37521107733873693,0.5722379603399433,0.40057636887608067,0.7692307692307693,0.11940298507462686,0.05,0.49,0.4,0.8684210526315789,0.7619047619047619,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MarQuel Mederos,0.29166666666666674,0.8860759493670886,0.31818181818181834,0.4493346980552712,0.06266666666666668,0.0,0.0,0.63,0.5759493670886076,0.0008666666666666667,0.5246350364963503,0.02600472813238771,0.019830028328611898,0.0,0.23076923076923078,0.029850746268656716,0.0,0.45,0.0,0.23684210526315788,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Uroš Medić,0.45833333333333326,0.9240506329113924,0.3863636363636367,0.563971340839304,0.06057142857142858,0.015761094981335547,0.0,0.58,0.35443037974683544,0.002922222222222222,0.31204379562043794,0.04424181019925701,0.0764872521246459,0.1786743515850144,0.3076923076923077,0.0,0.02,0.61,0.5,0.2631578947368421,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Gerald Meerschaert,0.6666666666666667,0.9240506329113924,0.6818181818181821,0.3254861821903787,0.0641904761904762,0.09000414765657404,0.17564655172413793,0.54,0.21518987341772153,0.00030000000000000003,0.4543795620437956,0.14015535292131037,0.1756373937677054,0.14697406340057637,0.23076923076923078,0.029850746268656716,0.28,0.45,0.38,0.9473684210526315,0.8095238095238095,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Dominik Melendez,0.4748552821997105,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.08030917469627148,0.06191806614599995,0.05625190442334062,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.46188442643217265,0.08036730814282282,0.09669277015440972,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
